"","stat","key_index"
"636",0.0256410256410256,"prop_select_one @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other ~/~  other people received help, but they didn't @/@ NA ~/~ NA"
"637",0.0769230769230769,"prop_select_one @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other ~/~ Discrimination between residents when providing assistance @/@ NA ~/~ NA"
"638",0.0256410256410256,"prop_select_one @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other ~/~ Do not give aid to those who need more @/@ NA ~/~ NA"
"639",0.0256410256410256,"prop_select_one @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other ~/~ Do not trust aid workers @/@ NA ~/~ NA"
"640",0.0256410256410256,"prop_select_one @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other ~/~ Indian @/@ NA ~/~ NA"
"641",0.0256410256410256,"prop_select_one @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other ~/~ Install solar energy @/@ NA ~/~ NA"
"642",0.0256410256410256,"prop_select_one @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other ~/~ It's the first time they came @/@ NA ~/~ NA"
"643",0.0256410256410256,"prop_select_one @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other ~/~ Not enough aid @/@ NA ~/~ NA"
"644",0.0256410256410256,"prop_select_one @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other ~/~ Promises without fulfillment @/@ NA ~/~ NA"
"645",0.0256410256410256,"prop_select_one @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other ~/~ Set very precise and non-exhaustive standards when providing assistance @/@ NA ~/~ NA"
"646",0.0256410256410256,"prop_select_one @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other ~/~ There are no active associations @/@ NA ~/~ NA"
"647",0.0256410256410256,"prop_select_one @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other ~/~ They are corrupt @/@ NA ~/~ NA"
"648",0.0256410256410256,"prop_select_one @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other ~/~ They do not speak to anyone who is in the military @/@ NA ~/~ NA"
"649",0.0256410256410256,"prop_select_one @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other ~/~ They don't help people from our nationality @/@ NA ~/~ NA"
"650",0.0256410256410256,"prop_select_one @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other ~/~ They don’t believe in their humanitarian misson @/@ NA ~/~ NA"
"651",0.0256410256410256,"prop_select_one @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other ~/~ They don’t provide enough aid @/@ NA ~/~ NA"
"652",0.0512820512820513,"prop_select_one @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other ~/~ They don’t provide help @/@ NA ~/~ NA"
"653",0.0512820512820513,"prop_select_one @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other ~/~ They give aid to people who don’t need it @/@ NA ~/~ NA"
"654",0.0769230769230769,"prop_select_one @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other ~/~ They help to people who don’t need it @/@ NA ~/~ NA"
"655",0.0256410256410256,"prop_select_one @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other ~/~ They judge people @/@ NA ~/~ NA"
"656",0.0256410256410256,"prop_select_one @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other ~/~ They judge people by appearances @/@ NA ~/~ NA"
"657",0.0256410256410256,"prop_select_one @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other ~/~ They judge people by apperances @/@ NA ~/~ NA"
"658",0.0256410256410256,"prop_select_one @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other ~/~  for example, if they live in a big home then they don't need any help and they conclude that this family have money and no need to help them,and if they live in a small and old home then they analyse that this home is poor and need money ..and she said that this is wrong since we can't depends on the appearance  of anyone. @/@ NA ~/~ NA"
"659",0.0256410256410256,"prop_select_one @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other ~/~ They never came before @/@ NA ~/~ NA"
"660",0.0256410256410256,"prop_select_one @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other ~/~ They never came to this neighbourhood until today @/@ NA ~/~ NA"
"661",0.0256410256410256,"prop_select_one @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other ~/~ They never came until recently @/@ NA ~/~ NA"
"662",0.0256410256410256,"prop_select_one @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other ~/~ They prioritize refugees @/@ NA ~/~ NA"
"663",0.0256410256410256,"prop_select_one @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other ~/~ They're not trustworthy @/@ NA ~/~ NA"
"664",0.0256410256410256,"prop_select_one @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other ~/~ تقصير كبير بالاتجاه الى اماكن اقل اولوية بالنسبة الى الاكثر حاجة @/@ NA ~/~ NA"
"665",0.0256410256410256,"prop_select_one @/@ reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other ~/~ لا يأتون الى منطقتنا و نحن مستثنون من كل برامج المساعدة بسبب منطقتنا @/@ NA ~/~ NA"
"666",0.534900159038704,"prop_select_multiple @/@ hh_preferred_channel_of_receiving_information ~/~ phone_call_hotline @/@ NA ~/~ NA"
"667",0.341579784414217,"prop_select_multiple @/@ hh_preferred_channel_of_receiving_information ~/~ sms @/@ NA ~/~ NA"
"668",0.255522177063092,"prop_select_multiple @/@ hh_preferred_channel_of_receiving_information ~/~ social_media @/@ NA ~/~ NA"
"669",0.112387347587915,"prop_select_multiple @/@ hh_preferred_channel_of_receiving_information ~/~ tv @/@ NA ~/~ NA"
"670",0.011839547623255,"prop_select_multiple @/@ hh_preferred_channel_of_receiving_information ~/~ newspapers_magazines @/@ NA ~/~ NA"
"671",0.014490192613536,"prop_select_multiple @/@ hh_preferred_channel_of_receiving_information ~/~ billboards_posters @/@ NA ~/~ NA"
"672",0.0174942569358544,"prop_select_multiple @/@ hh_preferred_channel_of_receiving_information ~/~ leaflets @/@ NA ~/~ NA"
"673",0.14384166813925,"prop_select_multiple @/@ hh_preferred_channel_of_receiving_information ~/~ face_to_face @/@ NA ~/~ NA"
"674",0.00265064499028097,"prop_select_multiple @/@ hh_preferred_channel_of_receiving_information ~/~ other @/@ NA ~/~ NA"
"675",0.161335925075105,"prop_select_multiple @/@ hh_preferred_channel_of_receiving_information ~/~ dont_know @/@ NA ~/~ NA"
"676",0.0090121929669553,"prop_select_multiple @/@ hh_preferred_channel_of_receiving_information ~/~ prefer_not_to_answer @/@ NA ~/~ NA"
"677",0.0909090909090909,"prop_select_one @/@ hh_preferred_channel_of_receiving_information_other ~/~  other people received help, but they didn't @/@ NA ~/~ NA"
"678",0.0909090909090909,"prop_select_one @/@ hh_preferred_channel_of_receiving_information_other ~/~ By the sponsor @/@ NA ~/~ NA"
"679",0.0909090909090909,"prop_select_one @/@ hh_preferred_channel_of_receiving_information_other ~/~ Doesn’t want informations @/@ NA ~/~ NA"
"680",0.0909090909090909,"prop_select_one @/@ hh_preferred_channel_of_receiving_information_other ~/~ From community @/@ NA ~/~ NA"
"681",0.0909090909090909,"prop_select_one @/@ hh_preferred_channel_of_receiving_information_other ~/~ I do not want to receive information @/@ NA ~/~ NA"
"682",0.0909090909090909,"prop_select_one @/@ hh_preferred_channel_of_receiving_information_other ~/~ Not interested @/@ NA ~/~ NA"
"683",0.0909090909090909,"prop_select_one @/@ hh_preferred_channel_of_receiving_information_other ~/~ People from his community inform him @/@ NA ~/~ NA"
"684",0.0909090909090909,"prop_select_one @/@ hh_preferred_channel_of_receiving_information_other ~/~ She doesnt need to know any information @/@ NA ~/~ NA"
"685",0.0909090909090909,"prop_select_one @/@ hh_preferred_channel_of_receiving_information_other ~/~ Through the sponsor @/@ NA ~/~ NA"
"686",0.0909090909090909,"prop_select_one @/@ hh_preferred_channel_of_receiving_information_other ~/~ You don't want to receive information @/@ NA ~/~ NA"
"687",0.0909090909090909,"prop_select_one @/@ hh_preferred_channel_of_receiving_information_other ~/~ doesn’t want informations @/@ NA ~/~ NA"
"688",0.103294746215495,"prop_select_multiple @/@ information_type_hh_prefer_to_receive_from_humanitarian_aid_actors ~/~ safety_and_security @/@ NA ~/~ NA"
"689",0.0975066785396263,"prop_select_multiple @/@ information_type_hh_prefer_to_receive_from_humanitarian_aid_actors ~/~ status_of_housing @/@ NA ~/~ NA"
"690",0.571015138023139,"prop_select_multiple @/@ information_type_hh_prefer_to_receive_from_humanitarian_aid_actors ~/~ food_security_child_nutrition_livelihoods @/@ NA ~/~ NA"
"691",0.131789848619769,"prop_select_multiple @/@ information_type_hh_prefer_to_receive_from_humanitarian_aid_actors ~/~ water_services @/@ NA ~/~ NA"
"692",0.416518254674963,"prop_select_multiple @/@ information_type_hh_prefer_to_receive_from_humanitarian_aid_actors ~/~ electricity_services @/@ NA ~/~ NA"
"693",0.184995547640251,"prop_select_multiple @/@ information_type_hh_prefer_to_receive_from_humanitarian_aid_actors ~/~ education @/@ NA ~/~ NA"
"694",0.568566340160271,"prop_select_multiple @/@ information_type_hh_prefer_to_receive_from_humanitarian_aid_actors ~/~ healthcare @/@ NA ~/~ NA"
"695",0.0169189670525379,"prop_select_multiple @/@ information_type_hh_prefer_to_receive_from_humanitarian_aid_actors ~/~ legal_services @/@ NA ~/~ NA"
"696",0.00378450578806768,"prop_select_multiple @/@ information_type_hh_prefer_to_receive_from_humanitarian_aid_actors ~/~ housing_land_and_property_services @/@ NA ~/~ NA"
"697",0.00111308993766696,"prop_select_multiple @/@ information_type_hh_prefer_to_receive_from_humanitarian_aid_actors ~/~ explosive_hazards_clearance @/@ NA ~/~ NA"
"698",0.00756901157613535,"prop_select_multiple @/@ information_type_hh_prefer_to_receive_from_humanitarian_aid_actors ~/~ obtaining_or_renewing_official_documentation @/@ NA ~/~ NA"
"699",0.0120213713268032,"prop_select_multiple @/@ information_type_hh_prefer_to_receive_from_humanitarian_aid_actors ~/~ mhpss_services @/@ NA ~/~ NA"
"700",0.0126892252894034,"prop_select_multiple @/@ information_type_hh_prefer_to_receive_from_humanitarian_aid_actors ~/~ women_specialized_services @/@ NA ~/~ NA"
"701",0.00734639358860195,"prop_select_multiple @/@ information_type_hh_prefer_to_receive_from_humanitarian_aid_actors ~/~ assistance_to_return_to_country_of_origin @/@ NA ~/~ NA"
"702",0.0449688334817452,"prop_select_multiple @/@ information_type_hh_prefer_to_receive_from_humanitarian_aid_actors ~/~ do_not_want_to_receive_information @/@ NA ~/~ NA"
"703",0.00133570792520036,"prop_select_multiple @/@ information_type_hh_prefer_to_receive_from_humanitarian_aid_actors ~/~ other @/@ NA ~/~ NA"
"704",0.031166518254675,"prop_select_multiple @/@ information_type_hh_prefer_to_receive_from_humanitarian_aid_actors ~/~ dont_know @/@ NA ~/~ NA"
"705",0.00445235975066785,"prop_select_multiple @/@ information_type_hh_prefer_to_receive_from_humanitarian_aid_actors ~/~ prefer_not_to_answer @/@ NA ~/~ NA"
"706",0.166666666666667,"prop_select_one @/@ information_type_hh_prefer_to_receive_from_humanitarian_aid_actors_other ~/~ Agriculture @/@ NA ~/~ NA"
"707",0.166666666666667,"prop_select_one @/@ information_type_hh_prefer_to_receive_from_humanitarian_aid_actors_other ~/~ Employment @/@ NA ~/~ NA"
"708",0.166666666666667,"prop_select_one @/@ information_type_hh_prefer_to_receive_from_humanitarian_aid_actors_other ~/~ Financial Support @/@ NA ~/~ NA"
"709",0.166666666666667,"prop_select_one @/@ information_type_hh_prefer_to_receive_from_humanitarian_aid_actors_other ~/~ Providing contact with the outside (family) @/@ NA ~/~ NA"
"710",0.166666666666667,"prop_select_one @/@ information_type_hh_prefer_to_receive_from_humanitarian_aid_actors_other ~/~ Waste management @/@ NA ~/~ NA"
"711",0.166666666666667,"prop_select_one @/@ information_type_hh_prefer_to_receive_from_humanitarian_aid_actors_other ~/~ nothing specific @/@ NA ~/~ NA"
"712",0.398301956441511,"prop_select_one @/@ lcsi_cat ~/~ None @/@ NA ~/~ NA"
"713",0.244001476559625,"prop_select_one @/@ lcsi_cat ~/~ crisis @/@ NA ~/~ NA"
"714",0.0882244370616462,"prop_select_one @/@ lcsi_cat ~/~ emergency @/@ NA ~/~ NA"
"715",0.269472129937257,"prop_select_one @/@ lcsi_cat ~/~ stress @/@ NA ~/~ NA"
"716",0.708075631737063,"mean @/@ rs_child_safety_concern ~/~ NA @/@ NA ~/~ NA"
"717",0.336808623431707,"mean @/@ rs_child_safety_concern_boys ~/~ NA @/@ NA ~/~ NA"
"718",0.37126700830536,"mean @/@ rs_child_safety_concern_girls ~/~ NA @/@ NA ~/~ NA"
"719",59.8645003620566,"mean @/@ i_fcs ~/~ NA @/@ NA ~/~ NA"
"720",0.776249094858873,"prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ NA ~/~ NA"
"721",0.153692976104271,"prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ NA ~/~ NA"
"722",0.0700579290369293,"prop_select_one @/@ i_fcs_category ~/~ Poor @/@ NA ~/~ NA"
"723",11.6891676974729,"mean @/@ i_rcsi ~/~ NA @/@ NA ~/~ NA"
"724",0.230075985156394,"prop_select_one @/@ i_rcsi_cat ~/~ High @/@ NA ~/~ NA"
"725",0.32567591447253,"prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ NA ~/~ NA"
"726",0.444248100371103,"prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ NA ~/~ NA"
"727",0.202520411785585,"mean @/@ hhs_1_score ~/~ NA @/@ NA ~/~ NA"
"728",0.0940095423219657,"mean @/@ hhs_2_score ~/~ NA @/@ NA ~/~ NA"
"729",0.0369453774085203,"mean @/@ hhs_3_score ~/~ NA @/@ NA ~/~ NA"
"730",0.333747559027164,"mean @/@ hhs_score ~/~ NA @/@ NA ~/~ NA"
"731",0.803301970530713,"prop_select_one @/@ i_hhs_score_cat ~/~ 0_None @/@ NA ~/~ NA"
"732",0.104739925439376,"prop_select_one @/@ i_hhs_score_cat ~/~ 1_Little @/@ NA ~/~ NA"
"733",0.0837919403515007,"prop_select_one @/@ i_hhs_score_cat ~/~ 2_3_Moderate @/@ NA ~/~ NA"
"734",0.0046156577312267,"prop_select_one @/@ i_hhs_score_cat ~/~ 4_Severe @/@ NA ~/~ NA"
"735",0.00355050594709746,"prop_select_one @/@ i_hhs_score_cat ~/~ 5_6_Very_Severe @/@ NA ~/~ NA"
"736",0.221240501855457,"mean @/@ i_child_safety_concern ~/~ NA @/@ NA ~/~ NA"
"737",0.204629793249695,"mean @/@ i_child_safety_concern_boys ~/~ NA @/@ NA ~/~ NA"
"738",0.214172115214707,"mean @/@ i_child_safety_concern_girls ~/~ NA @/@ NA ~/~ NA"
"739",0.0922424456617785,"mean @/@ i_safety_security_concern_for_girl_and_women ~/~ NA @/@ NA ~/~ NA"
"740",0.169238956891966,"mean @/@ i_living_rented_house_hh ~/~ NA @/@ NA ~/~ NA"
"741",0.830761043108053,"mean @/@ i_living_other_house_hh ~/~ NA @/@ NA ~/~ NA"
"742",0.00608859962208692,"mean @/@ i_living_under_thread_hh ~/~ NA @/@ NA ~/~ NA"
"743",0.993911400378012,"mean @/@ i_living_not_under_thread_hh ~/~ NA @/@ NA ~/~ NA"
"744",0.0261530305707722,"mean @/@ total_drop_out ~/~ NA @/@ NA ~/~ NA"
"745",6.96783884078539,"mean @/@ total_drop_out_all_na ~/~ NA @/@ NA ~/~ NA"
"746",3.53154267538402,"mean @/@ total_water_needs ~/~ NA @/@ NA ~/~ NA"
"747",0.371090298639344,"mean @/@ barriers_rs ~/~ NA @/@ NA ~/~ NA"
"748",0,"mean @/@ barriers_rs_all_na ~/~ NA @/@ NA ~/~ NA"
"749",1.31661442006272,"mean @/@ total_atleast_one_livilihood_coping ~/~ NA @/@ NA ~/~ NA"
"750",0.593214348824883,"mean @/@ total_shelter_issue ~/~ NA @/@ NA ~/~ NA"
"751",0.272839724332928,"mean @/@ i_at_least_one_barriers_to_access_assistance ~/~ NA @/@ NA ~/~ NA"
"752",0.937419354838696,"mean @/@ i_no_drop_out ~/~ NA @/@ NA ~/~ NA"
"753",0.30199681922602,"mean @/@ i_at_least_one_water_need ~/~ NA @/@ NA ~/~ NA"
"754",0.698003180773948,"mean @/@ i_enough_water ~/~ NA @/@ NA ~/~ NA"
"755",0.0283842794759826,"mean @/@ i_child_work_yes ~/~ NA @/@ NA ~/~ NA"
"756",0.969978165938845,"mean @/@ i_child_work_no ~/~ NA @/@ NA ~/~ NA"
"757",0.10243445692884,"mean @/@ i_women_unsafe_yes ~/~ NA @/@ NA ~/~ NA"
"758",0.897565543071119,"mean @/@ i_women_unsafe_no ~/~ NA @/@ NA ~/~ NA"
"759",0.968301753143116,"mean @/@ i_all_member_have_id ~/~ NA @/@ NA ~/~ NA"
"760",0.0316982468567381,"mean @/@ i_not_all_member_have_id ~/~ NA @/@ NA ~/~ NA"
"761",0.836622807017549,"mean @/@ i_legal_residency_yes_all_member ~/~ NA @/@ NA ~/~ NA"
"762",0.163377192982457,"mean @/@ i_legal_residency_yes_some_or_none ~/~ NA @/@ NA ~/~ NA"
"763",0.555965332841598,"mean @/@ i_at_least_one_negative_coping_str ~/~ NA @/@ NA ~/~ NA"
"764",0.444034667158386,"mean @/@ i_no_negative_coping_str ~/~ NA @/@ NA ~/~ NA"
"765",0.459042553191464,"mean @/@ i_have_insurance ~/~ NA @/@ NA ~/~ NA"
"766",0.540957446808492,"mean @/@ i_have_no_insurance ~/~ NA @/@ NA ~/~ NA"
"767",0.201525634202593,"mean @/@ i_received_aid ~/~ NA @/@ NA ~/~ NA"
"768",0.798474365797426,"mean @/@ i_not_received_aid ~/~ NA @/@ NA ~/~ NA"
"769",0.933027036578794,"mean @/@ i_have_network_coverage ~/~ NA @/@ NA ~/~ NA"
"770",0.0669729634210991,"mean @/@ i_have_no_network_coverage ~/~ NA @/@ NA ~/~ NA"
"771",0.951989892609,"mean @/@ i_good_hygiene_practice ~/~ NA @/@ NA ~/~ NA"
"772",0.0480101073910298,"mean @/@ i_not_good_hygiene_practice ~/~ NA @/@ NA ~/~ NA"
"773",0.0318189853279122,"mean @/@ i_shelter_non_resident_non_permanent ~/~ NA @/@ NA ~/~ NA"
"774",0.00602196245129295,"mean @/@ i_no_improved_sanitation_facility ~/~ NA @/@ NA ~/~ NA"
"775",0.103177501826149,"mean @/@ i_movement_intention_inside_outside_return ~/~ NA @/@ NA ~/~ NA"
"776",0.00989574129704896,"mean @/@ i_no_electricity_source ~/~ NA @/@ NA ~/~ NA"
"777",0.122759856630824,"mean @/@ i_aid_satisfaction_no ~/~ NA @/@ NA ~/~ NA"
"778",0,"mean @/@ i_not_satisfied_due_to_way_of_assistance ~/~ NA @/@ NA ~/~ NA"
"779",0.122326321371753,"mean @/@ i_shelter_living_inadequate ~/~ NA @/@ NA ~/~ NA"
"780",0.0680683311432321,"mean @/@ i_atleast_one_women_pregnant_lactating ~/~ NA @/@ NA ~/~ NA"
"781",0.358784022622825,"mean @/@ i_atleast_one_person_grater_than_60_aged ~/~ NA @/@ NA ~/~ NA"
"782",0.927989130434763,"mean @/@ i_all_attending_school_regularly ~/~ NA @/@ NA ~/~ NA"
"783",0.0151405912040375,"mean @/@ i_at_least_not_attending_school ~/~ NA @/@ NA ~/~ NA"
"784",0.0386178861788618,"mean @/@ i_at_least_not_enrollment ~/~ NA @/@ NA ~/~ NA"
"785",0.0101721439749609,"mean @/@ i_at_least_one_early_marriage ~/~ NA @/@ NA ~/~ NA"
"786",0.037243947858473,"mean @/@ i_at_least_one_early_marriage_gbv_girls ~/~ NA @/@ NA ~/~ NA"
"787",0.0215384615384615,"mean @/@ i_at_least_one_early_marriage_cp ~/~ NA @/@ NA ~/~ NA"
"788",0.989827856025051,"mean @/@ i_no_early_marriage ~/~ NA @/@ NA ~/~ NA"
"789",0.223046875000002,"mean @/@ i_at_least_one_unmet_health_care_needed ~/~ NA @/@ NA ~/~ NA"
"790",0.776171874999973,"mean @/@ i_no_unmet_health_care_needed ~/~ NA @/@ NA ~/~ NA"
"791",0.584585659081144,"mean @/@ i_at_least_one_member_work_for_someone ~/~ NA @/@ NA ~/~ NA"
"792",0.415414340918832,"mean @/@ i_no_member_work_for_someone ~/~ NA @/@ NA ~/~ NA"
"793",0.655216831258058,"mean @/@ i_atleast_one_member_has_any_type_of_work ~/~ NA @/@ NA ~/~ NA"
"794",0.653284671532854,"mean @/@ i_atleast_one_member_has_any_type_of_work_age_18 ~/~ NA @/@ NA ~/~ NA"
"795",0.211912336514667,"mean @/@ i_at_least_one_lvl_3_4_disability ~/~ NA @/@ NA ~/~ NA"
"796",0.78808766348539,"mean @/@ i_no_lvl_3_4_disability ~/~ NA @/@ NA ~/~ NA"
"797",0.505832449628835,"mean @/@ school_aged_children ~/~ NA @/@ NA ~/~ NA"
"798",0.0084820639688991,"mean @/@ i_unimprove_source_of_drinking_water ~/~ NA @/@ NA ~/~ NA"
"799",0.158597662771285,"mean @/@ i_women_girl_fetch_water ~/~ NA @/@ NA ~/~ NA"
"800",0.0880634390651082,"mean @/@ i_child_fetch_water ~/~ NA @/@ NA ~/~ NA"
"801",0.0625806451612904,"mean @/@ i_at_least_one_drop_out ~/~ NA @/@ NA ~/~ NA"
"802",0.314366495847331,"prop_select_one @/@ i_gender_hoh ~/~ female @/@ NA ~/~ NA"
"803",0.000176709666018731,"prop_select_one @/@ i_gender_hoh ~/~ gender_non_conforming @/@ NA ~/~ NA"
"804",0.685456794486621,"prop_select_one @/@ i_gender_hoh ~/~ male @/@ NA ~/~ NA"
"805",0.0544265771337691,"prop_select_one @/@ i_gender_hoh_co_head ~/~ Male and female co-headed HH @/@ NA ~/~ NA"
"806",0.300229722565832,"prop_select_one @/@ i_gender_hoh_co_head ~/~ female @/@ NA ~/~ NA"
"807",0.000176709666018731,"prop_select_one @/@ i_gender_hoh_co_head ~/~ gender_non_conforming @/@ NA ~/~ NA"
"808",0.645166990634362,"prop_select_one @/@ i_gender_hoh_co_head ~/~ male @/@ NA ~/~ NA"
"809",50.201625728927,"mean @/@ i_age_hoh ~/~ NA @/@ NA ~/~ NA"
"810",0.00380324543610548,"prop_select_one @/@ where_members_wash_their_hands ~/~ no_handwashing_facility_available @/@ pop_group ~/~ lebanese"
"811",0.0225659229208925,"prop_select_one @/@ where_members_wash_their_hands ~/~ no_permission_to_see_handwashing_facility @/@ pop_group ~/~ lebanese"
"812",0.00278904665314402,"prop_select_one @/@ where_members_wash_their_hands ~/~ yes_handwashing_facility_available_with_only_soap @/@ pop_group ~/~ lebanese"
"813",0.0225659229208925,"prop_select_one @/@ where_members_wash_their_hands ~/~ yes_handwashing_facility_available_with_only_water @/@ pop_group ~/~ lebanese"
"814",0.948275862068894,"prop_select_one @/@ where_members_wash_their_hands ~/~ yes_handwashing_facility_available_with_water_and_soap @/@ pop_group ~/~ lebanese"
"815",0.0498533724340176,"prop_select_one @/@ where_members_wash_their_hands ~/~ no_handwashing_facility_available @/@ pop_group ~/~ migrant"
"816",0.032258064516129,"prop_select_one @/@ where_members_wash_their_hands ~/~ no_permission_to_see_handwashing_facility @/@ pop_group ~/~ migrant"
"817",0.0439882697947214,"prop_select_one @/@ where_members_wash_their_hands ~/~ yes_handwashing_facility_available_with_only_soap @/@ pop_group ~/~ migrant"
"818",0.064516129032258,"prop_select_one @/@ where_members_wash_their_hands ~/~ yes_handwashing_facility_available_with_only_water @/@ pop_group ~/~ migrant"
"819",0.809384164222873,"prop_select_one @/@ where_members_wash_their_hands ~/~ yes_handwashing_facility_available_with_water_and_soap @/@ pop_group ~/~ migrant"
"820",0.011864406779661,"prop_select_one @/@ where_members_wash_their_hands ~/~ no_handwashing_facility_available @/@ pop_group ~/~ prl"
"821",0.0440677966101695,"prop_select_one @/@ where_members_wash_their_hands ~/~ no_permission_to_see_handwashing_facility @/@ pop_group ~/~ prl"
"822",0.00677966101694915,"prop_select_one @/@ where_members_wash_their_hands ~/~ yes_handwashing_facility_available_with_only_soap @/@ pop_group ~/~ prl"
"823",0.0813559322033899,"prop_select_one @/@ where_members_wash_their_hands ~/~ yes_handwashing_facility_available_with_only_water @/@ pop_group ~/~ prl"
"824",0.855932203389821,"prop_select_one @/@ where_members_wash_their_hands ~/~ yes_handwashing_facility_available_with_water_and_soap @/@ pop_group ~/~ prl"
"825",0.00481744421906694,"prop_select_one @/@ how_waste_managed ~/~ burning @/@ pop_group ~/~ lebanese"
"826",0.000760649087221095,"prop_select_one @/@ how_waste_managed ~/~ dont_know @/@ pop_group ~/~ lebanese"
"827",0.911257606490808,"prop_select_one @/@ how_waste_managed ~/~ dumpsters_barrels_collected_by_municipality @/@ pop_group ~/~ lebanese"
"828",0.0491886409736311,"prop_select_one @/@ how_waste_managed ~/~ dumpsters_barrels_collected_by_ngo @/@ pop_group ~/~ lebanese"
"829",0.0124239350912779,"prop_select_one @/@ how_waste_managed ~/~ dumpsters_barrels_collected_by_private_collector @/@ pop_group ~/~ lebanese"
"830",0.0116632860040568,"prop_select_one @/@ how_waste_managed ~/~ dumpsters_barrels_not_collected @/@ pop_group ~/~ lebanese"
"831",0.00101419878296146,"prop_select_one @/@ how_waste_managed ~/~ other @/@ pop_group ~/~ lebanese"
"832",0.00228194726166329,"prop_select_one @/@ how_waste_managed ~/~ rubbish_pit_heap @/@ pop_group ~/~ lebanese"
"833",0.0058316430020284,"prop_select_one @/@ how_waste_managed ~/~ thrown_in_open_field @/@ pop_group ~/~ lebanese"
"834",0.000760649087221095,"prop_select_one @/@ how_waste_managed ~/~ thrown_in_river_sea_or_water_stream @/@ pop_group ~/~ lebanese"
"835",0.00177777777777778,"prop_select_one @/@ how_waste_managed ~/~ burning @/@ pop_group ~/~ migrant"
"836",0.00444444444444444,"prop_select_one @/@ how_waste_managed ~/~ dont_know @/@ pop_group ~/~ migrant"
"837",0.924444444444466,"prop_select_one @/@ how_waste_managed ~/~ dumpsters_barrels_collected_by_municipality @/@ pop_group ~/~ migrant"
"838",0.0435555555555556,"prop_select_one @/@ how_waste_managed ~/~ dumpsters_barrels_collected_by_ngo @/@ pop_group ~/~ migrant"
"839",0.0106666666666667,"prop_select_one @/@ how_waste_managed ~/~ dumpsters_barrels_collected_by_private_collector @/@ pop_group ~/~ migrant"
"840",0.0106666666666667,"prop_select_one @/@ how_waste_managed ~/~ dumpsters_barrels_not_collected @/@ pop_group ~/~ migrant"
"841",0.00177777777777778,"prop_select_one @/@ how_waste_managed ~/~ other @/@ pop_group ~/~ migrant"
"842",0.00266666666666667,"prop_select_one @/@ how_waste_managed ~/~ thrown_in_open_field @/@ pop_group ~/~ migrant"
"843",0.0186440677966102,"prop_select_one @/@ how_waste_managed ~/~ dont_know @/@ pop_group ~/~ prl"
"844",0.40508474576271,"prop_select_one @/@ how_waste_managed ~/~ dumpsters_barrels_collected_by_municipality @/@ pop_group ~/~ prl"
"845",0.552542372881351,"prop_select_one @/@ how_waste_managed ~/~ dumpsters_barrels_collected_by_ngo @/@ pop_group ~/~ prl"
"846",0.0152542372881356,"prop_select_one @/@ how_waste_managed ~/~ dumpsters_barrels_collected_by_private_collector @/@ pop_group ~/~ prl"
"847",0.00508474576271186,"prop_select_one @/@ how_waste_managed ~/~ dumpsters_barrels_not_collected @/@ pop_group ~/~ prl"
"848",0.00338983050847458,"prop_select_one @/@ how_waste_managed ~/~ prefer_not_to_answer @/@ pop_group ~/~ prl"
"849",0.0251014198782962,"prop_select_one @/@ waste_collected_on_regular_basis ~/~ dont_know @/@ pop_group ~/~ lebanese"
